130842,2022-07-09 23:59:43,微博热榜,#罗志祥演唱会# 7月9日，阔别舞台已久的罗志祥在台北小巨蛋再度开嗓，在经历了之前的舆论风波之后，罗志祥当下依旧是人气不减，演唱会现场可谓是座无虚席，有上万名观众亲临现场观看罗志祥的演唱会。此消息一出来网友们便炸开了锅，大家纷纷表示不理解。毕竟对于“劣迹艺人”，相关部门曾多次强调要 ...全文,143.0,349.0,2641.0,1.0
165083,2022-07-09 23:57:03,微博热榜,"小金毛宣布辞职之后，到目前为止，共有四名候选人被宣布参加竞选。被认为将接替小金毛的热门人选～英国国防部长本·华莱士（Ben Wallace）今天宣布，他决定不参加选举了。""经过仔细考虑并与我的同事和家人讨论后，我决定不参加保守党领导层的竞选，想专注于目前的工作，保护国家安全。”一个大烂 ...全文",2.0,8.0,24.0,1.0
130526,2022-07-09 23:56:01,微博热榜,肖战 【20220709】小邮差今日信件总汇#肖战的时光邮差#??官方物料深圳卫视网页链接??饭制产出??饭修当当要好好生活（格子衫，9p）网页链接獭獭爱洗脸（舞台战，4p）网页链接大大KYOKIAO（写真战，9p）网页链接GelseyHT ...全文,45.0,13.0,202.0,1.0
185035,2022-07-09 23:54:37,微博热榜,#安倍死因公布#看到一群“心怀大爱”的人非要抛开事实来悼念这货，我想问问你是个什么东西？为什么要抛开事实？抛开事实还谈个鸡毛 ,0.0,1.0,9.0,1.0
185507,2022-07-09 23:54:35,微博热榜,我为什么说安倍这个结局，对日本来说，对全世界人民来说，是最好的结局？安倍是退休之后被干掉，这是价值的关键。美国总统就会想到，他退休之后，也可能被干掉，少干一点坏事比较好。美国总统最喜欢暗杀他国领导人，近几年暗杀了伊朗领导人，还给杀手颁奖，我不知道这次给不给。我估计不会给，可能不 ...全文,2.0,9.0,54.0,1.0
185036,2022-07-09 23:52:50,微博热榜,"#安倍死因公布#一看到这个消息就欢呼雀跃的,这是正常中国人一看到这个消息先思考对形势有什么影响,然后提醒民众不要开心过早的，这是有大局观的中国人-看到大家在为此而欢呼，张嘴闭嘴不理解，觉得大家没有人性,希望大家同他一样心怀悲悯,但说不出任何理由只能用道德绑架的，这是狗。希望大家分 ...全文",1.0,0.0,1.0,1.0
130659,2022-07-09 23:51:53,知乎热榜,"7 月 9 日上海新增本土确诊病例 5 例、无症状感染者 52 例，目前当地疫情情况如何？2022年7月9日0—24时，新增本土新冠肺炎确诊病例5例和无症状感染者52例，其中4例确诊病例和52例无症状感染者在隔离管控中发现。新增境外输入性新冠肺炎确诊病例4例和无症状感染者5例，其中3例确诊病例和5例无症状感染者在闭环管控中发现。 https://pica.zhimg.com/50/v2-d90c840a5f74d4c31a09bdcd2de48a92_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1281"" height=""746""></svg> （时间轴以确认第一例社会面感染者的时间点对齐，北京为6月9日，上海为7月3日） https://pica.zhimg.com/50/v2-b3d8f7fca24dfcb8ff2189fad6e35a6c_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""752"" height=""451""></svg> 7月3日以来，上榜的地址数量分别为2，6，23，51，40，55，51。 https://pic3.zhimg.com/50/v2-7a3b2a13b165a1deca6a69216417df9d_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""951"" height=""451""></svg> https://pic2.zhimg.com/50/v2-bef0ab0b9c917364b97ea9de359ea92b_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1423"" height=""778""></svg> 只要疫情扩散，一定少不了浦东。太大了，给拆一拆吧[doge]。 浦东的行政区面积相当于60个黄浦，22个普陀，北蔡镇比虹口区还大。 从建成区面积口径来看，浦东也相当于34个黄浦，12个徐汇。 https://pic1.zhimg.com/50/v2-d79b7b53407ffaedc883b56754b0a522_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1176"" height=""482""></svg> https://pica.zhimg.com/50/v2-65b31cd0d5471f1f3e6292cf0e909306_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1813"" height=""845""></svg> https://pic2.zhimg.com/50/v2-ce80858c1aa53f3b2f3baf661ab7417f_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""696"" height=""417""></svg> 这波跑路速度显然比上次更快，体现了显著的“学习效应”。9号一天就跑出去接近20万人。 https://pic1.zhimg.com/50/v2-b967ca1a9d95b4b2cdbb0e2e8ec704fd_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""729"" height=""360""></svg>  ",8.0,27.0,65.0,2.0
163264,2022-07-09 23:50:52,微博热榜,#斯里兰卡# 愤怒的抗议群众冲进了总统府讨说法，顺便享受了下总统的泳池。总统已经逃亡，整个国家陷入崩溃状态。 补充下经济结构和外债网页链接 ,11976.0,2402.0,50815.0,1.0
185037,2022-07-09 23:49:51,微博热榜,#安倍死因公布# @胡锡进 什么叫邻有丧…。公知们最爱断章取义，怎么不继续往下读呢？ ,0.0,0.0,3.0,1.0
179304,2022-07-09 23:49:30,微博热榜,能不能睁大狗眼看好了啊 网页链接,0.0,0.0,1.0,1.0
