185603,2022-07-08 23:59:30,微博热榜,#安倍中枪画面#  #安倍晋三身亡# //@Daisy-ql:这个图刷给她吧，她在偷换概念//@那诺光年:对不起，我不赞同 评论配图,0.0,0.0,2.0,1.0
185604,2022-07-08 23:59:02,微博热榜,日本前首相安倍晋三中枪生命体失去，对他表示同情！发生这样突然事情，感到震惊！遗憾的是，背后中抢那一刹那，身边保镖反应特别慢，当听到第一枪声时，他转身过来，第二抢声时，他已经倒下了。更令人吃惊是他身边人员面对这样场面自救方式极为不专业，急救方式竟然是不断往他胸口按按按！这是溺水抢救 ...全文,0.0,0.0,0.0,1.0
185605,2022-07-08 23:58:01,微博热榜,#安倍中枪画面#日本广播协会8日报道，安倍晋三在奈良市演讲时流血倒地，现场听到枪声。 大拿教你学摄影的微博视频 ,0.0,0.0,2.0,1.0
166703,2022-07-08 23:58:01,微博热榜,【#66秒回顾安倍晋三政治生涯#】#安倍晋三是日本二战后执政最长首相#安倍晋三于1954年出生于日本山口县，现年67岁。安倍出身日本政治世家，曾任日本自民党总裁，2006年至2007年首次出任日本首相，2012年再度上台，2020年因病辞职，是日本自第二次世界大战结束以来连续执政天数最长的首相。#蓝v视界# ...全文,0.0,0.0,0.0,1.0
184929,2022-07-08 23:57:36,微博热榜,#安倍晋三身亡时间#嗯 ,0.0,0.0,2.0,1.0
187504,2022-07-08 23:57:22,微博热榜,#余秀华疑被家暴#人生最大的选择就是如何守住自己身边的爱人，人生最大的失落就是明明不能原谅而围绕着自己的善良而一次次的被伤害！ ,0.0,0.0,2.0,1.0
185606,2022-07-08 23:54:46,微博热榜,唐山师范学院中文系教授因发表不当言论，被永久禁言！现在的教授怎么都这样啊？你要赞美樱花，那也不能侮辱自己的国家啊！唐山师范学院#安倍中枪画面# ,1.0,32.0,87.0,1.0
185607,2022-07-08 23:53:21,微博热榜,今天晚上就派你去陪安倍晋三的尸体吧@你跑得好快快 @凤凰李淼 @Akula的鸡腿 @潇元___励志与爱情 #安倍中枪画面# ,0.0,0.0,0.0,1.0
130106,2022-07-08 23:53:16,知乎热榜,"7 月 8 日上海新增本土确诊病例 11 例、本土无症状感染者 48 例，目前疫情情况如何？上海市卫健委今早（7月9日）通报：2022年7月8日0—24时，上海市新增本土新冠肺炎确诊病例11例和无症状感染者48例，其中10例确诊病例和48例无症状感染者在隔离管控中发现。新增境外输入新冠肺炎确诊病例8例和无症状感染者14例，均在闭环管控中发现。 病例1—病例5，居住于浦东新区，病例6，居住于黄浦区，病例7，居住于普陀区，病例8，居住于虹口区，病例9、病例10，居住于闵行区，均为此前报告本土确诊病例或无症状感染者的密切接触者，即被隔离管控，其间新冠病毒核酸检测结果异常。经市、区疾控中心复核，核酸检测结果为阳性。经市级专家会诊，综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 病例11，居住于浦东新区，在常态化核酸检测中发现结果异常，即被隔离管控。经市、区疾控中心复核，核酸检测结果为阳性。经市级专家会诊，综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。（7月8日已通报） 无症状感染者1—无症状感染者9，居住于浦东新区，无症状感染者10、无症状感染者11，居住于黄浦区，无症状感染者12—无症状感染者14，居住于徐汇区，无症状感染者15，居住于静安区，无症状感染者16—无症状感染者27，居住于普陀区，无症状感染者28，居住于虹口区，无症状感染者29—无症状感染者35，居住于闵行区，无症状感染者36—无症状感染者42，居住于宝山区，无症状感染者43—无症状感染者45，居住于嘉定区，无症状感染者46，居住于金山区，无症状感染者47，居住于松江区，无症状感染者48，居住于青浦区，均为此前报告本土确诊病例或无症状感染者的密切接触者，即被隔离管控，其间新冠病毒核酸检测结果异常。经疾控中心复核结果为阳性，诊断为无症状感染者。 2022年7月8日0—24时，通过口岸联防联控机制，报告8例境外输入新冠肺炎确诊病例。治愈出院2例，均来自美国。 2022年7月8日0—24时，上海新增境外输入无症状感染者14例。14例境外输入无症状感染者已转至定点医疗机构医学观察，已追踪同航班密切接触者156人，均已落实集中隔离观察。 2022年7月8日0—24时，解除医学观察无症状感染者8例，其中本土无症状感染者1例，境外输入无症状感染者7例。 2022年2月26日0时至2022年7月8日24时，上海累计本土确诊58213例，治愈出院57546例，在院治疗79例，死亡588例。现有待排查的疑似病例0例。 截至2022年7月8日24时，累计境外输入确诊病例4773例，出院4713例，在院治疗60例。现有待排查的疑似病例2例。 上海市卫健委今早（7月9日）通报：2022年7月8日0—24时，上海市新增本土新冠肺炎确诊病例11例和无症状感染者48例，其中10例确诊病例和48例无症状感染者在隔离管控中发现。新增境外输入新冠肺炎确诊病例8例和无症状感染者14例，均在闭环管控中发现。 2022年2月26日0时至2022年7月8日24时，上海累计本土确诊58213例，治愈出院57546例，在院治疗79例，死亡588例。现有待排查的疑似病例0例。 https://pic1.zhimg.com/50/v2-994731c345f0a79a7f446307f737878c_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1110"" height=""3542""></svg> 数据趋势 https://picx.zhimg.com/50/v2-9d63dee445dcb924b8e43bcd6b4439ea_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""602"" height=""362""></svg>       该感染者为女性，49岁，居住于浦东新区康桥镇环桥路1488弄，在常态化核酸检测中发现异常，经疾控部门复核为阳性，诊断为新冠病毒肺炎确诊病例（轻型）。目前，该阳性感染者已转运至定点医疗机构隔离治疗。该人员已全程接种新冠病毒疫苗。 截至7月8日16时，共排查到这例确诊病例在沪密切接触者9人，均已落实隔离管控，正在核酸检测中。累计筛查相关人员3825人，正在核酸检测中。 累计排查相关场所的物品和环境样本35件，正在核酸检测中。 流行病学调查显示，该阳性感染者此前14天活动轨迹除居住地外，主要涉及浦东新区康沿路487号倍优倍惠生活超市。现已对该阳性感染者所涉及人员落实管控，对相关风险区域和场所已实施封闭管理、环境终末消毒等防控措施。 目前，浦东新区康桥镇环桥路1488弄小区被列为高风险区，上述高风险区所在康桥镇的其他地区列为低风险区。 来自微博用户codingmonkey15213 上海新增报告外溢6例，在陕西西安1（累计1），海南琼海2（累计2），山东威海1（累计1），浙江杭州1（累计1），浙江舟山1（累计1） https://pic2.zhimg.com/50/v2-c3975975c9492fd7c9ccb474cc70f65a_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""853"" height=""469""></svg> 2022年7月8日上午， 。在烟台蓬莱机场核酸混采检测结果异常。接协查函后，环翠区疾控中心核酸检测为阳性，已转运至定点医院接受集中隔离医学观察。经专家组会诊，诊断为新冠肺炎确诊病例（轻型）。 央广网琼海7月8日消息 7月8日，琼海市新型冠状病毒肺炎疫情防控工作指挥部办公室发布通告称，7月7日，琼海市在博鳌机场对来琼海人员“落地检”中，发现2例核酸检测初筛阳性，琼海市疫情防控指挥部第一时间启动应急处置工作机制，对相关涉疫人员落实管控措施。 经流调显示，以上2例初筛阳性有既往感染史，经琼海市医疗救治专家组诊断为新冠肺炎无症状感染者（复阳病例），传播风险较低。目前，相关涉疫人员均按规定进行隔离管控。 2022年7月9日，岱山县发现1例省外来岱新冠肺炎核酸检测阳性人员，现正对其密切接触者、次密切接触者进行紧急排查，并开展核酸采样检测，排查到的人员已纳入管控，已完成接触场所消毒，相应区域已按规范落实管控措施。 初步流调结果显示，该人员近日活动轨迹如下： 7月6日吴某从省外包车至杭州。 7月8日上午包车从杭州出发到岱山。 11:04到达岱山，与梁某、叶某、叶某平、漆某平4人在宁兴水产叶某平办公室短暂停留。 12:00—14:00在高亭镇新天地高佳庄就餐，然后回到宁兴水产叶某平办公室。 15:30在舟山锦舟宝盛大酒店办理入住。 15:56到岱山县第一人民医院做核酸检测，后返回酒店。 18:45在舟山锦舟宝盛大酒店慢生活咖啡茶室用餐，后未出酒店。 7月9日0:15闭环转运至定点医院治疗。 看到   的一段话，分享下 美国人患上新冠后遗症，还失去了房子 英国卫报报道，新冠更可能导致感染者财务状况恶化 可以简单类比下，如果我国的老龄化率突然增加5%，社保会出现什么样的变化？",11.0,39.0,93.0,2.0
130065,2022-07-08 23:53:11,知乎热榜,拜登下令降半旗，哀悼日本前首相安倍晋三，美日两国关系如何？据日本广播协会8日报道，日本前首相安倍晋三当天在奈良市街头演讲时遭枪击，经数小时抢救后在医院不治身亡。 https://pic1.zhimg.com/v2-3cf85c71872371a1348015cc5c5d7f0c_b.jpg 据路透社报道，白宫网站8日再次发表美国总统拜登声明称，“为悼念日本前首相安倍晋三，根据美国宪法和法律赋予我的权力，我在此下令，悬挂在白宫、所有公共建筑和场地、所有军事哨所和海军基地，以及哥伦比亚特区联邦政府所有海军舰艇、整个美国及其领土和属地上的美国国旗，应全部降半旗，直至2022年7月10日日落。我还指示，在这段时间，悬挂在所有美国大使馆、公馆、领事办公室和其他海外设施，包括所有军事设施、海军舰艇和海军基地的美国国旗，都应降半旗”。 不知是偶然还是巧合，全球范围内与美国前总统特朗普走得比较近的政要们，最近日子过得都不怎么太平。在美国中期选举临近的背景下，地缘政治的“朋友圈”特色也愈发引人关注。 最新一例就是，与特朗普私交甚笃的日本前首相安倍晋三今日遭遇枪击后，因伤势过重不治身亡，终年67岁。 作为日本历史上执政时间最长的首相，安倍晋三与特朗普关系密切，也被美国前总统称为“日本历史上最伟大的首相”。在安倍遇刺的消息传出后，特朗普深夜发文，强调他是自己“真正的朋友”，而且也是“美国的朋友”，强调这一事件对日本人民的重大打击。 比安倍晋三遇刺时间稍早，英国首相鲍里斯·约翰逊遭遇逼宫下台，意味着“特朗普朋友圈”在短短24小时里连续折损两员大将。 事实上，不论这些“朋友”所在国与美国的关系如何，过去一年多时间里， 。 有“女版”特朗普之称的法国国民阵线领袖 ，在今年的大选中被马克龙轻松击败；澳大利亚前总理 也在今年五月黯然下台。而眼下，另一个与特朗普有过“生死交情”的重要领导人，也将在下周迎来重要历史节点。 对于特朗普和拜登来说，他们对沙特王储本·萨勒曼的态度可谓是有着天壤之别。特朗普在记者碎尸事件后极力为其开脱，而拜登则公开表示要把沙特变成“贱民国家”。 正因如此，在拜登上台后美沙关系迅速堕入冰点。所以也有消息称，今年俄乌冲突后拜登试图与沙特和阿联酋领导人通话但惨遭拒绝。这也契合了上个月G7峰会期间，美国与阿联酋领导人不直接对话，而是由法国总统马克龙当中间人传话的情况。 但这一层关系，即将在下周挑破。 有媒体指出，这次会面没有放在沙特首都利雅得，而是在第二大城吉达，有人指出，这显示两国之间存在“别扭”。 白宫发言人约翰·柯比周四宣布，拜登将与沙特萨勒曼国王，以及国王的“领导团队”举行多边会谈，也明确表示沙特王储是“领导团队”的一员。柯比透露， 当然，不管是原油增产、军事采购，还是猜想中的“维护美元原油霸权”、“背刺普京”，两国之间显然还远没有达成一致意见，沙特王储本·萨勒曼也将面临一个重要的诀择：与美国如何相处。 根据媒体报道，白宫国安会中东政策协调员布雷特·麦哥克目前已经身处利雅得，正在为拜登访问做最终的准备。,8.0,67.0,115.0,2.0
