161180,2022-07-10 23:59:43,微博热榜,那些大v一个唐山事件后续都不发 全取关了#唐山打人事件后续##唐山警方通报小树林扎伤事件# ,1.0,0.0,14.0,1.0
189993,2022-07-10 23:59:27,微博热榜,#官方回应网传武大出现霍乱#【 #网传武汉大学出现霍乱病例#？武昌区卫健委回应天目新闻】7月10日，网上有消息称7月9日晚，武汉大学工学部宿舍疑似发现一例霍乱，并且全栋学生都进行了统一肛拭子检测。随后，天目新闻记者在采访了武汉大学医务室及武昌区卫生健康委员会后获悉，检测结果目前还未出炉。 ...全文,0.0,0.0,1.0,1.0
164530,2022-07-10 23:58:43,微博热榜,#谭谈交通全面下架#【#谭乔称谭谈交通将全面下架# 或面临千万索赔】#谭乔称或将面临千万索赔#7月10日，@谭乔 发文：正在外面拍安全宣传视频，惊闻【谭谈交通】被全面下线，并可能面临数千万的巨额赔偿。相关视频：谭乔的微博视频   网页链接 ,1.0,0.0,3.0,1.0
164531,2022-07-10 23:58:26,微博热榜,#谭乔称谭谈交通将全面下架#,0.0,0.0,0.0,1.0
132867,2022-07-10 23:56:56,微博热榜,某主播疑因低俗直播被虎牙封禁，看到图片笑喷了， 网友：这届AI不行…… ,0.0,4.0,66.0,1.0
189994,2022-07-10 23:56:47,微博热榜,#网传武汉大学出现霍乱病例#wocao这个词是我第一次在现实生活中听到，别吓我贼了。 ,0.0,0.0,0.0,1.0
189995,2022-07-10 23:56:38,微博热榜,#网传武汉大学出现霍乱病例#我真的会吐，魔幻的21世纪，我们普通人怎么活着就这么难，疫情没整干净，银行卷钱跑路，考编制也有罗布坑优先？怎么了这是 ,0.0,0.0,3.0,1.0
190085,2022-07-10 23:56:22,微博热榜,#官方回应武汉大学出现霍乱病例#这热搜看的我感觉自己穿越了想要摆烂等地球早点毁灭当算 ,0.0,0.0,3.0,1.0
189996,2022-07-10 23:55:49,微博热榜,#网传武汉大学出现霍乱病例# 是真的如网上猜测的阴谋论，还是现在的网络科技过于发达… ,0.0,1.0,0.0,1.0
179268,2022-07-10 23:53:39,微博热榜,#易烊千玺个人独资企业申请注销##易烊千玺考编# 他只是在进步，想要做一些挑战自己的事，却遭到世人的攻击和恶意揣测，希望这个世界多一点善良?????????? ,0.0,3.0,11.0,1.0
184651,2022-07-10 23:52:44,微博热榜,一命抵一命，大家说安倍晋三和山上彻也谁比较吃亏点？二人年龄：安倍晋三67岁，山上彻也41岁。山上彻也比安倍晋三可年轻26岁啊，人生能有多少个26年啊，感觉山上有点亏。二人身份：安倍晋三，全世界响当当的大人物，虽然是前日本首相，但是如今依旧活跃在政坛中，有权有势。山上彻也，前日本自卫 ...全文,1.0,1.0,5.0,1.0
190086,2022-07-10 23:52:28,微博热榜,这辈子没想到不去非洲我都能见到霍乱……咋人家穿书穿古代做王妃 我们这集体穿霍乱时期的爱情？#官方回应武汉大学出现霍乱病例# ,0.0,3.0,4.0,1.0
189997,2022-07-10 23:52:25,微博热榜,#武汉大学进行统一肛拭子检测#我的天…霍乱我可是第1次在现实中听到，之前都是在游戏、影视剧里看到。检测结果还没出来，希望不是真的，否则真是要命啊#官方回应网传武大出现霍乱##网传武汉大学出现霍乱病例##微博新知博主# 大头妹一的微博视频 ,0.0,1.0,4.0,1.0
189998,2022-07-10 23:52:08,微博热榜,#网传武汉大学出现霍乱病例# 希望是虚惊一场，只想正常生活 ,0.0,0.0,3.0,1.0
189999,2022-07-10 23:51:03,微博热榜,#网传武汉大学出现霍乱病例##武汉大学进行统一肛拭子检测#多灾多难的武汉，希望检测结果不是?????? ,0.0,0.0,0.0,1.0
131040,2022-07-10 23:50:36,微博热榜,肖战 【20220710】小邮差今日信件总汇#肖战的时光邮差#??饭拍肖战｜无限逍遥DAYTOY网页链接??饭制产出??饭修秋野渡水（肖战时影，9p）网页链接??饭绘ChoiMacchiato（运动少年，1p）网页链接浅浅朵朵的坚果酥（呆桃大学运动社社长 ...全文,39.0,17.0,206.0,1.0
190000,2022-07-10 23:50:34,微博热榜,#网传武汉大学出现霍乱病例#怎么老盯着人家武汉这一个城坑呢，可怜死了真是 ,0.0,0.0,6.0,1.0
167062,2022-07-10 23:50:26,微博热榜,安倍晋三无儿无女，有点像朴槿惠，一生奉献给国家，之所以被杀，是因为他退休了，没有专车，专职警卫和在职待遇，他当首相八年，不恋权位，两次主动辞职。从日本国民的角度来讲，他也许是位好首相。但是对不起，我不是日本国民，你对自己国家再好，那是你家的事。我的母亲是中国。对我们的伤害，一天不 ...全文,0.0,2.0,12.0,1.0
190001,2022-07-10 23:49:33,微博热榜,#网传武汉大学出现霍乱病例#天呐我的梦中情校 快快好起来 保佑保佑 ,0.0,0.0,0.0,1.0
