161541,2022-07-04 23:57:44,微博热榜,#唐山一小树林里两人被害#这个tag比小树林扎伤看着顺眼多了 ,0.0,0.0,2.0,1.0
128232,2022-07-04 23:55:18,知乎热榜,"7 月 4 日北京新增 3 例确诊病例，5 日通州一小区现 10 混 1 阳性，目前疫情情况如何？更新进展： 7月5日，北京市通州区玉桥东里社区发布通知：美然百度城小区出现1名10混1阳性同管人员，小区临时封控，只进不出。35号楼1单元不进不出。 https://pic2.zhimg.com/v2-ba1cf8accf037664aae79dae2fd397a1_b.png 7月4日0时至24时，北京新增3例本土确诊病例（1例社会面筛查人员、2例隔离观察人员），无新增疑似病例和无症状感染者；新增1例境外输入确诊病例和1例无症状感染者，无新增疑似病例。治愈出院4例，解除医学观察的无症状感染者1例。 现住延庆区长城脚下的公社（酒店），为社会面筛查人员，7月4日诊断为确诊病例。 现住延庆区长城脚下的公社（酒店），均为隔离观察人员，确诊病例1的同事，7月4日诊断为确诊病例。 中国台湾籍，6月22日从中国台湾到达北京首都机场，海关经健康筛查并进行核酸检测后，经闭环管理送至集中隔离酒店，7月4日报告核酸检测结果为阳性，当日诊断为确诊病例。 上述病例均已转至定点医院，已开展流行病学调查，按要求落实管控措施。 7月5日，北京市通州区玉桥东里社区发布通知：美然百度城小区出现1名10混1阳性同管人员，小区临时封控，只进不出。35号楼1单元不进不出。 https://pic1.zhimg.com/50/v2-882df9438b5ec78a8197948e52e11cb0_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""459"" height=""693""></svg> 来源：北京日报",14.0,24.0,83.0,2.0
159213,2022-07-04 23:53:07,微博热榜,#央视评谁偷逃税谁就得凉凉##袁冰妍公司偷漏税被罚97万##演员袁冰妍公司逃税被罚近百万# 来啊，既然都有标准的，那就请一视同仁吧，9大g媒们，行动起来 ,0.0,0.0,4.0,1.0
127913,2022-07-04 23:51:00,微博热榜,肖战【20220704】小邮差今日信件总汇#肖战的时光邮差#??官方物料GUCCI网页链接网页链接网页链接??饭制产出??饭修夏日碎记（肖战肖春生，1p）网页链接GelseyHT（肖战Gucci截修，9p）网页链接唐唐·米木子（沉 ...全文,52.0,15.0,203.0,1.0
128332,2022-07-04 23:48:17,知乎热榜,"7 月 4 日上海新增 3 例本土确诊病例和 5 例本土无症状感染者，目前当地疫情情况如何？上海市卫健委今早（7月5日）通报：2022年7月4日0—24时，新增本土新冠肺炎确诊病例3例和无症状感染者5例，其中2例确诊病例和5例无症状感染者在隔离管控中发现。新增境外输入新冠肺炎确诊病例4例和无症状感染者9例，均在闭环管控中发现。 上海市卫健委今早（7月5日）通报：2022年7月4日0—24时，新增本土新冠肺炎确诊病例3例和无症状感染者5例，其中2例确诊病例和5例无症状感染者在隔离管控中发现。新增境外输入新冠肺炎确诊病例4例和无症状感染者9例，均在闭环管控中发现。 2022年2月26日0时至2022年7月4日24时，累计本土确诊58144例，治愈出院57534例，在院治疗22例，死亡588例。现有待排查的疑似病例0例。 https://pic4.zhimg.com/50/v2-33ac6a0fff6a5730df1a7a070b97fb7f_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""1110"" height=""3438""></svg> 近期数据趋势 https://pic2.zhimg.com/50/v2-25bb4f199f49e932de8648f56f9c78e9_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""602"" height=""362""></svg> 发布会上，浦东新区副区长晏波通报：今天，浦东新区报告1例因症就诊人员核酸检测阳性，立即启动疫情防控应急处置机制，开展流行病学调查、风险人员排查、采样检测、隔离管控和医疗救治等相关工作。具体情况如下： ，女性，22岁，居住于浦东新区上钢新村街道上钢二村。 时发现核酸检测异常，经疾控部门复核为阳性，诊断为新冠病毒肺炎确诊病例（轻型）。目前，该阳性感染者已转运至定点医疗机构隔离治疗。 流行病学调查显示，该阳性感染者此前14天活动轨迹除居住地外， 最近三天，已经出现两起和入境隔离有关的病例，需要提高警惕 7月4日， 筛查出一例核酸检测阳性人员，为入境隔离期满返京人员。该人员居住地为延庆区 长城脚下公社（酒店），7月4日14时37分，核酸检测结果为阳性。目前已转运市定点医院隔离治疗。 接报后，延庆区立即启动8小时工作机制，已对相关风险人员和风险点位进行排查管控。 7月1日11时，从 乘MU5103航班到达首都国际机场T1航站楼，并由专车送往延庆居住地。 7月2日16时，到延庆区八达岭镇旅游服务咨询站核酸采样点进行核酸检测，后步行回到住处。 7月3日17时30分，到延庆区 商业街十字路口西南角核酸采样点进行核酸采样，18时左右到康庄镇草原情火锅城（羊蝎子店）用餐。用餐结束后步行到百品尚购物中心购物，停留20分钟左右，18时45分离开超市。 【我市在异地入境解除集中隔离返连人员中发现1人核酸结果异常】记者从大连市 疫情防控总指挥部会议获悉，7月3日我市沙河口区在异地入境解除集中隔离返连人员中发现1人核酸检测结果异常。市、区两级指挥部立即启动应急处置机制，迅速开展流调溯源、核酸检测、隔离管控等相关工作。 经核实，该人员6月16日入境，在上海完成14天集中隔离，6月30日乘坐MU6333航班抵连，由家属点对点接回家中。7月2日我市按照入境地相关疫情防控规定，解除集中隔离后对其进行例行核酸检测，结果发现异常。从目前掌握的情况看，已排查到密接等风险人员核酸检测结果均为阴性。结合流行病学调查结果，这次疫情发现较早，处置及时。希望广大市民主动配合落实疫情防控各项措施，做好相关工作。（文/大连新闻传媒集团记者 ） https://pic1.zhimg.com/50/v2-604449cde7722baa61283abbce64258f_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""930"" height=""790""></svg> 天津7月5日电 (杨子炀)记者刚刚从天津市疫情防控指挥部获悉，7月4日下午天津市津南区疾控中心收到津南医院报告，一名上海入境返津人员在居家健康监测期间核酸检测阳性，已转运至天津市定点医院隔离治疗。 经核实，该阳性感染者，男，31岁，现住津南区双林街。2022年6月26日从美国由上海入境，在上海集中隔离满7天。 7月3日6：00至8：30在上海虹桥火车站候车，乘坐G262列车于14：30左右抵达天津西站，点对点闭环转运至津南双林家中，此后未外出。 https://pic3.zhimg.com/50/v2-a203695951d563780c91cc4ac598e7a4_720w.jpg?source=1940ef5c data:image/svg+xml;utf8,<svg xmlns=""http://www.w3.org/2000/svg"" width=""940"" height=""800""></svg> 7月4日，社区上门进行核酸采样，核酸检测阳性后转运至定点医院。目前，疾控部门已对相关地点开展终末消毒，按程序排查、追踪、管控相关风险人员。(完)",10.0,27.0,90.0,2.0
194370,2022-07-04 23:48:00,微博热榜,#高校录取通知书要避免铺张浪费#你觉得你是站在人民的角度上考虑的？你看看微博评论区的反响。 ,0.0,0.0,8.0,1.0
194132,2022-07-04 23:42:42,微博热榜,#台风暹芭的威力有多大# 向冒雨坚守岗位清障和救灾的同志们致敬！#台风暹芭#,0.0,0.0,0.0,1.0
194133,2022-07-04 23:40:09,微博热榜,#行走的力量##台风暹芭#生命在于运动 最终，你坠入沉眠。当你再度醒来，一切都未曾改变。你已融入新的世界——《海边的卡夫卡》村上春树 广州·海心沙亚运公园 ,2.0,0.0,0.0,1.0
159214,2022-07-04 23:36:27,微博热榜,电视剧版落花时节又逢君#袁冰妍公司偷漏税被罚97万# #演员袁冰妍公司逃税被罚近百万# 我真的很想看袁冰妍和刘学义的落花时节又逢君啊啊啊啊啊啊!为什么会出这岔子不会播不了了吧 ...全文,0.0,0.0,0.0,1.0
194682,2022-07-04 23:35:34,微博热榜,#周杰伦新专辑未发豆瓣先开分# 豆瓣你就作死吧 没一点公信力了 ,0.0,0.0,0.0,1.0
